scale,metric,direction,unit,arm_a,arm_b,side_a,side_b,n,raw_delta_a_minus_b,raw_ci_lo,raw_ci_hi,a_advantage,a_adv_ci_lo,a_adv_ci_hi,separated,p_value,source
POC-1B,rollout,lower,raw,lpft_encoder,surgical_intervene_wiseft_f30_encoder,COMP,OURS,1825,-0.000716,-0.000805,-0.000627,0.000716,0.000805,0.000627,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::rollout
POC-1B,rollout,lower,raw,lpft_encoder,surgical_intervene_wiseft_f50_encoder,COMP,OURS,1825,-0.000939,-0.001041,-0.000838,0.000939,0.001041,0.000838,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::rollout
POC-1B,rollout,lower,raw,lpft_encoder,surgical_intervene_wiseft_f70_encoder,COMP,OURS,1825,-0.001071,-0.001181,-0.000959,0.001071,0.001181,0.000959,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::rollout
POC-1B,rollout,lower,raw,peft_dora_encoder,peft_lora_encoder,COMP,COMP,1825,-4.7e-05,-5.9e-05,-3.5e-05,4.7e-05,5.9e-05,3.5e-05,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::rollout
POC-1B,rollout,lower,raw,peft_dora_encoder,pretrain_encoder,COMP,COMP,1825,-0.000848,-0.000933,-0.000761,0.000848,0.000933,0.000761,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::rollout
POC-1B,rollout,lower,raw,peft_dora_encoder,surgery_raw_encoder,COMP,OURS,1825,-0.000372,-0.000427,-0.000314,0.000372,0.000427,0.000314,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::rollout
POC-1B,rollout,lower,raw,peft_dora_encoder,surgical_3stage_DI_diheavy_encoder,COMP,OURS,1825,-0.000245,-0.000324,-0.000166,0.000245,0.000324,0.000166,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::rollout
POC-1B,rollout,lower,raw,peft_dora_encoder,surgical_3stage_DI_encoder,COMP,OURS,1825,-0.001313,-0.001409,-0.001217,0.001313,0.001409,0.001217,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::rollout
POC-1B,rollout,lower,raw,peft_dora_encoder,surgical_3stage_DI_intervene_encoder,COMP,OURS,1825,-0.000916,-0.000994,-0.000843,0.000916,0.000994,0.000843,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::rollout
POC-1B,rollout,lower,raw,peft_dora_encoder,surgical_autorgn_encoder,COMP,COMP,1825,-0.000533,-0.000593,-0.000473,0.000533,0.000593,0.000473,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::rollout
POC-1B,rollout,lower,raw,peft_dora_encoder,surgical_intervene_wiseft_f30_encoder,COMP,OURS,1825,-0.001071,-0.001167,-0.000974,0.001071,0.001167,0.000974,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::rollout
POC-1B,rollout,lower,raw,peft_dora_encoder,surgical_intervene_wiseft_f50_encoder,COMP,OURS,1825,-0.001295,-0.001403,-0.001184,0.001295,0.001403,0.001184,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::rollout
POC-1B,rollout,lower,raw,peft_dora_encoder,surgical_intervene_wiseft_f70_encoder,COMP,OURS,1825,-0.001426,-0.001543,-0.001306,0.001426,0.001543,0.001306,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::rollout
POC-1B,rollout,lower,raw,peft_lora_encoder,pretrain_encoder,COMP,COMP,1825,-0.000801,-0.000886,-0.000713,0.000801,0.000886,0.000713,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::rollout
POC-1B,rollout,lower,raw,peft_lora_encoder,surgery_raw_encoder,COMP,OURS,1825,-0.000325,-0.000379,-0.000268,0.000325,0.000379,0.000268,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::rollout
POC-1B,rollout,lower,raw,peft_lora_encoder,surgical_3stage_DI_diheavy_encoder,COMP,OURS,1825,-0.000199,-0.000278,-0.000119,0.000199,0.000278,0.000119,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::rollout
POC-1B,rollout,lower,raw,peft_lora_encoder,surgical_3stage_DI_encoder,COMP,OURS,1825,-0.001266,-0.001362,-0.001171,0.001266,0.001362,0.001171,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::rollout
POC-1B,rollout,lower,raw,peft_lora_encoder,surgical_3stage_DI_intervene_encoder,COMP,OURS,1825,-0.000869,-0.000946,-0.000796,0.000869,0.000946,0.000796,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::rollout
POC-1B,rollout,lower,raw,peft_lora_encoder,surgical_autorgn_encoder,COMP,COMP,1825,-0.000486,-0.000546,-0.000425,0.000486,0.000546,0.000425,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::rollout
POC-1B,rollout,lower,raw,peft_lora_encoder,surgical_intervene_wiseft_f30_encoder,COMP,OURS,1825,-0.001024,-0.001119,-0.000928,0.001024,0.001119,0.000928,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::rollout
POC-1B,rollout,lower,raw,peft_lora_encoder,surgical_intervene_wiseft_f50_encoder,COMP,OURS,1825,-0.001248,-0.001355,-0.001138,0.001248,0.001355,0.001138,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::rollout
POC-1B,rollout,lower,raw,peft_lora_encoder,surgical_intervene_wiseft_f70_encoder,COMP,OURS,1825,-0.001379,-0.001497,-0.00126,0.001379,0.001497,0.00126,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::rollout
POC-1B,rollout,lower,raw,pretrain_encoder,surgery_raw_encoder,COMP,OURS,1825,0.000476,0.000398,0.00055,-0.000476,-0.000398,-0.00055,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::rollout
POC-1B,rollout,lower,raw,pretrain_encoder,surgical_3stage_DI_diheavy_encoder,COMP,OURS,1825,0.000602,0.000525,0.000678,-0.000602,-0.000525,-0.000678,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::rollout
POC-1B,rollout,lower,raw,pretrain_encoder,surgical_3stage_DI_encoder,COMP,OURS,1825,-0.000465,-0.000556,-0.000376,0.000465,0.000556,0.000376,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::rollout
POC-1B,rollout,lower,raw,pretrain_encoder,surgical_3stage_DI_intervene_encoder,COMP,OURS,1825,-6.8e-05,-0.000162,1.9e-05,6.8e-05,0.000162,-1.9e-05,True,0.1338,predictor_temporal/predictor_temporal_per_variant.json::rollout
POC-1B,rollout,lower,raw,pretrain_encoder,surgical_autorgn_encoder,COMP,COMP,1825,0.000315,0.000238,0.00039,-0.000315,-0.000238,-0.00039,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::rollout
POC-1B,rollout,lower,raw,pretrain_encoder,surgical_intervene_wiseft_f30_encoder,COMP,OURS,1825,-0.000223,-0.000308,-0.00014,0.000223,0.000308,0.00014,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::rollout
POC-1B,rollout,lower,raw,pretrain_encoder,surgical_intervene_wiseft_f50_encoder,COMP,OURS,1825,-0.000447,-0.000536,-0.000358,0.000447,0.000536,0.000358,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::rollout
POC-1B,rollout,lower,raw,pretrain_encoder,surgical_intervene_wiseft_f70_encoder,COMP,OURS,1825,-0.000579,-0.000676,-0.000485,0.000579,0.000676,0.000485,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::rollout
POC-1B,rollout,lower,raw,surgery_raw_encoder,surgical_3stage_DI_diheavy_encoder,OURS,OURS,1825,0.000126,7.1e-05,0.000182,-0.000126,-7.1e-05,-0.000182,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::rollout
POC-1B,rollout,lower,raw,surgery_raw_encoder,surgical_3stage_DI_encoder,OURS,OURS,1825,-0.000941,-0.001011,-0.000874,0.000941,0.001011,0.000874,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::rollout
POC-1B,rollout,lower,raw,surgery_raw_encoder,surgical_3stage_DI_intervene_encoder,OURS,OURS,1825,-0.000544,-0.0006,-0.000493,0.000544,0.0006,0.000493,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::rollout
POC-1B,rollout,lower,raw,surgery_raw_encoder,surgical_autorgn_encoder,OURS,COMP,1825,-0.000161,-0.000217,-0.000106,0.000161,0.000217,0.000106,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::rollout
POC-1B,rollout,lower,raw,surgery_raw_encoder,surgical_intervene_wiseft_f30_encoder,OURS,OURS,1825,-0.000699,-0.000765,-0.000635,0.000699,0.000765,0.000635,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::rollout
POC-1B,rollout,lower,raw,surgery_raw_encoder,surgical_intervene_wiseft_f50_encoder,OURS,OURS,1825,-0.000923,-0.001004,-0.000841,0.000923,0.001004,0.000841,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::rollout
POC-1B,rollout,lower,raw,surgery_raw_encoder,surgical_intervene_wiseft_f70_encoder,OURS,OURS,1825,-0.001055,-0.00115,-0.000959,0.001055,0.00115,0.000959,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::rollout
POC-1B,rollout,lower,raw,surgical_3stage_DI_diheavy_encoder,surgical_3stage_DI_encoder,OURS,OURS,1825,-0.001068,-0.001122,-0.001015,0.001068,0.001122,0.001015,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::rollout
POC-1B,rollout,lower,raw,surgical_3stage_DI_diheavy_encoder,surgical_3stage_DI_intervene_encoder,OURS,OURS,1825,-0.000671,-0.000733,-0.000609,0.000671,0.000733,0.000609,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::rollout
POC-1B,rollout,lower,raw,surgical_3stage_DI_diheavy_encoder,surgical_autorgn_encoder,OURS,COMP,1825,-0.000288,-0.000353,-0.000221,0.000288,0.000353,0.000221,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::rollout
POC-1B,rollout,lower,raw,surgical_3stage_DI_diheavy_encoder,surgical_intervene_wiseft_f30_encoder,OURS,OURS,1825,-0.000825,-0.000893,-0.000759,0.000825,0.000893,0.000759,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::rollout
POC-1B,rollout,lower,raw,surgical_3stage_DI_diheavy_encoder,surgical_intervene_wiseft_f50_encoder,OURS,OURS,1825,-0.001049,-0.001129,-0.00097,0.001049,0.001129,0.00097,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::rollout
POC-1B,rollout,lower,raw,surgical_3stage_DI_diheavy_encoder,surgical_intervene_wiseft_f70_encoder,OURS,OURS,1825,-0.001181,-0.001273,-0.001093,0.001181,0.001273,0.001093,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::rollout
POC-1B,rollout,lower,raw,surgical_3stage_DI_encoder,surgical_3stage_DI_intervene_encoder,OURS,OURS,1825,0.000397,0.000344,0.000449,-0.000397,-0.000344,-0.000449,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::rollout
POC-1B,rollout,lower,raw,surgical_3stage_DI_encoder,surgical_autorgn_encoder,OURS,COMP,1825,0.00078,0.000703,0.000858,-0.00078,-0.000703,-0.000858,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::rollout
POC-1B,rollout,lower,raw,surgical_3stage_DI_encoder,surgical_intervene_wiseft_f30_encoder,OURS,OURS,1825,0.000242,0.000195,0.00029,-0.000242,-0.000195,-0.00029,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::rollout
POC-1B,rollout,lower,raw,surgical_3stage_DI_encoder,surgical_intervene_wiseft_f50_encoder,OURS,OURS,1825,1.9e-05,-4.2e-05,8e-05,-1.9e-05,4.2e-05,-8e-05,True,0.5352,predictor_temporal/predictor_temporal_per_variant.json::rollout
POC-1B,rollout,lower,raw,surgical_3stage_DI_encoder,surgical_intervene_wiseft_f70_encoder,OURS,OURS,1825,-0.000113,-0.000188,-3.8e-05,0.000113,0.000188,3.8e-05,True,0.002,predictor_temporal/predictor_temporal_per_variant.json::rollout
POC-1B,rollout,lower,raw,surgical_3stage_DI_intervene_encoder,surgical_autorgn_encoder,OURS,COMP,1825,0.000383,0.000309,0.000462,-0.000383,-0.000309,-0.000462,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::rollout
POC-1B,rollout,lower,raw,surgical_3stage_DI_intervene_encoder,surgical_intervene_wiseft_f30_encoder,OURS,OURS,1825,-0.000155,-0.000203,-0.000106,0.000155,0.000203,0.000106,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::rollout
POC-1B,rollout,lower,raw,surgical_3stage_DI_intervene_encoder,surgical_intervene_wiseft_f50_encoder,OURS,OURS,1825,-0.000378,-0.000447,-0.000309,0.000378,0.000447,0.000309,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::rollout
POC-1B,rollout,lower,raw,surgical_3stage_DI_intervene_encoder,surgical_intervene_wiseft_f70_encoder,OURS,OURS,1825,-0.00051,-0.000596,-0.000424,0.00051,0.000596,0.000424,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::rollout
POC-1B,rollout,lower,raw,surgical_autorgn_encoder,surgical_intervene_wiseft_f30_encoder,COMP,OURS,1825,-0.000538,-0.000622,-0.000456,0.000538,0.000622,0.000456,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::rollout
POC-1B,rollout,lower,raw,surgical_autorgn_encoder,surgical_intervene_wiseft_f50_encoder,COMP,OURS,1825,-0.000761,-0.000859,-0.000668,0.000761,0.000859,0.000668,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::rollout
POC-1B,rollout,lower,raw,surgical_autorgn_encoder,surgical_intervene_wiseft_f70_encoder,COMP,OURS,1825,-0.000893,-0.001003,-0.000786,0.000893,0.001003,0.000786,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::rollout
POC-1B,rollout,lower,raw,surgical_intervene_wiseft_f30_encoder,surgical_intervene_wiseft_f50_encoder,OURS,OURS,1825,-0.000224,-0.000251,-0.000198,0.000224,0.000251,0.000198,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::rollout
POC-1B,rollout,lower,raw,surgical_intervene_wiseft_f30_encoder,surgical_intervene_wiseft_f70_encoder,OURS,OURS,1825,-0.000356,-0.000405,-0.000308,0.000356,0.000405,0.000308,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::rollout
POC-1B,rollout,lower,raw,surgical_intervene_wiseft_f50_encoder,surgical_intervene_wiseft_f70_encoder,OURS,OURS,1825,-0.000132,-0.000157,-0.000108,0.000132,0.000157,0.000108,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::rollout
POC-1B,causal,lower,raw,frozen,full_ft_encoder,REF,COMP,1825,0.006649,0.006083,0.007205,-0.006649,-0.006083,-0.007205,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-1B,causal,lower,raw,frozen,lpft_encoder,REF,COMP,1825,0.011444,0.01094,0.011928,-0.011444,-0.01094,-0.011928,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-1B,causal,lower,raw,frozen,peft_dora_encoder,REF,COMP,1825,0.037882,0.037394,0.038349,-0.037882,-0.037394,-0.038349,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-1B,causal,lower,raw,frozen,peft_lora_encoder,REF,COMP,1825,0.038024,0.037541,0.03849,-0.038024,-0.037541,-0.03849,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-1B,causal,lower,raw,frozen,pretrain_encoder,REF,COMP,1825,0.027137,0.026661,0.027586,-0.027137,-0.026661,-0.027586,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-1B,causal,lower,raw,frozen,surgery_raw_encoder,REF,OURS,1825,0.04458,0.044159,0.044986,-0.04458,-0.044159,-0.044986,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-1B,causal,lower,raw,frozen,surgical_3stage_DI_diheavy_encoder,REF,OURS,1825,0.041295,0.040876,0.041703,-0.041295,-0.040876,-0.041703,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-1B,causal,lower,raw,frozen,surgical_3stage_DI_encoder,REF,OURS,1825,0.039766,0.03936,0.040166,-0.039766,-0.03936,-0.040166,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-1B,causal,lower,raw,frozen,surgical_3stage_DI_intervene_encoder,REF,OURS,1825,0.040734,0.040286,0.041164,-0.040734,-0.040286,-0.041164,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-1B,causal,lower,raw,frozen,surgical_autorgn_encoder,REF,COMP,1825,0.021923,0.021406,0.022407,-0.021923,-0.021406,-0.022407,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-1B,causal,lower,raw,frozen,surgical_intervene_wiseft_f30_encoder,REF,OURS,1825,0.033262,0.032939,0.033584,-0.033262,-0.032939,-0.033584,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-1B,causal,lower,raw,frozen,surgical_intervene_wiseft_f50_encoder,REF,OURS,1825,0.026216,0.025968,0.026462,-0.026216,-0.025968,-0.026462,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-1B,causal,lower,raw,frozen,surgical_intervene_wiseft_f70_encoder,REF,OURS,1825,0.017714,0.017553,0.017873,-0.017714,-0.017553,-0.017873,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-1B,causal,lower,raw,full_ft_encoder,lpft_encoder,COMP,COMP,1825,0.004794,0.004559,0.005032,-0.004794,-0.004559,-0.005032,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-1B,causal,lower,raw,full_ft_encoder,peft_dora_encoder,COMP,COMP,1825,0.031232,0.030955,0.031507,-0.031232,-0.030955,-0.031507,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-1B,causal,lower,raw,full_ft_encoder,peft_lora_encoder,COMP,COMP,1825,0.031374,0.031096,0.031648,-0.031374,-0.031096,-0.031648,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-1B,causal,lower,raw,full_ft_encoder,pretrain_encoder,COMP,COMP,1825,0.020488,0.020058,0.020906,-0.020488,-0.020058,-0.020906,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-1B,causal,lower,raw,full_ft_encoder,surgery_raw_encoder,COMP,OURS,1825,0.03793,0.037531,0.038313,-0.03793,-0.037531,-0.038313,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-1B,causal,lower,raw,full_ft_encoder,surgical_3stage_DI_diheavy_encoder,COMP,OURS,1825,0.034645,0.034185,0.035094,-0.034645,-0.034185,-0.035094,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-1B,causal,lower,raw,full_ft_encoder,surgical_3stage_DI_encoder,COMP,OURS,1825,0.033117,0.032668,0.033551,-0.033117,-0.032668,-0.033551,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-1B,causal,lower,raw,full_ft_encoder,surgical_3stage_DI_intervene_encoder,COMP,OURS,1825,0.034084,0.033667,0.034496,-0.034084,-0.033667,-0.034496,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-1B,causal,lower,raw,full_ft_encoder,surgical_autorgn_encoder,COMP,COMP,1825,0.015273,0.015022,0.015515,-0.015273,-0.015022,-0.015515,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-1B,causal,lower,raw,full_ft_encoder,surgical_intervene_wiseft_f30_encoder,COMP,OURS,1825,0.026613,0.026149,0.027067,-0.026613,-0.026149,-0.027067,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-1B,causal,lower,raw,full_ft_encoder,surgical_intervene_wiseft_f50_encoder,COMP,OURS,1825,0.019567,0.019096,0.020053,-0.019567,-0.019096,-0.020053,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-1B,causal,lower,raw,full_ft_encoder,surgical_intervene_wiseft_f70_encoder,COMP,OURS,1825,0.011064,0.010569,0.011567,-0.011064,-0.010569,-0.011567,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-1B,causal,lower,raw,lpft_encoder,peft_dora_encoder,COMP,COMP,1825,0.026438,0.026193,0.026684,-0.026438,-0.026193,-0.026684,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-1B,causal,lower,raw,lpft_encoder,peft_lora_encoder,COMP,COMP,1825,0.02658,0.026339,0.026821,-0.02658,-0.026339,-0.026821,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-1B,causal,lower,raw,lpft_encoder,pretrain_encoder,COMP,COMP,1825,0.015694,0.015323,0.016062,-0.015694,-0.015323,-0.016062,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-1B,causal,lower,raw,lpft_encoder,surgery_raw_encoder,COMP,OURS,1825,0.033136,0.032804,0.033474,-0.033136,-0.032804,-0.033474,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-1B,causal,lower,raw,lpft_encoder,surgical_3stage_DI_diheavy_encoder,COMP,OURS,1825,0.029851,0.029472,0.030254,-0.029851,-0.029472,-0.030254,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-1B,causal,lower,raw,lpft_encoder,surgical_3stage_DI_encoder,COMP,OURS,1825,0.028322,0.027955,0.028707,-0.028322,-0.027955,-0.028707,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-1B,causal,lower,raw,lpft_encoder,surgical_3stage_DI_intervene_encoder,COMP,OURS,1825,0.02929,0.028937,0.029653,-0.02929,-0.028937,-0.029653,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-1B,causal,lower,raw,lpft_encoder,surgical_autorgn_encoder,COMP,COMP,1825,0.010479,0.010263,0.010689,-0.010479,-0.010263,-0.010689,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-1B,causal,lower,raw,lpft_encoder,surgical_intervene_wiseft_f30_encoder,COMP,OURS,1825,0.021819,0.02142,0.022227,-0.021819,-0.02142,-0.022227,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-1B,causal,lower,raw,lpft_encoder,surgical_intervene_wiseft_f50_encoder,COMP,OURS,1825,0.014772,0.014353,0.015208,-0.014772,-0.014353,-0.015208,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-1B,causal,lower,raw,lpft_encoder,surgical_intervene_wiseft_f70_encoder,COMP,OURS,1825,0.00627,0.005838,0.006726,-0.00627,-0.005838,-0.006726,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-1B,causal,lower,raw,peft_dora_encoder,peft_lora_encoder,COMP,COMP,1825,0.000142,0.000115,0.000167,-0.000142,-0.000115,-0.000167,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-1B,causal,lower,raw,peft_dora_encoder,pretrain_encoder,COMP,COMP,1825,-0.010744,-0.011175,-0.010332,0.010744,0.011175,0.010332,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-1B,causal,lower,raw,peft_dora_encoder,surgery_raw_encoder,COMP,OURS,1825,0.006698,0.006463,0.00693,-0.006698,-0.006463,-0.00693,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-1B,causal,lower,raw,peft_dora_encoder,surgical_3stage_DI_diheavy_encoder,COMP,OURS,1825,0.003413,0.003078,0.003738,-0.003413,-0.003078,-0.003738,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-1B,causal,lower,raw,peft_dora_encoder,surgical_3stage_DI_encoder,COMP,OURS,1825,0.001884,0.001569,0.002187,-0.001884,-0.001569,-0.002187,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-1B,causal,lower,raw,peft_dora_encoder,surgical_3stage_DI_intervene_encoder,COMP,OURS,1825,0.002852,0.002576,0.003123,-0.002852,-0.002576,-0.003123,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-1B,causal,lower,raw,peft_dora_encoder,surgical_autorgn_encoder,COMP,COMP,1825,-0.015959,-0.016193,-0.015731,0.015959,0.016193,0.015731,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-1B,causal,lower,raw,peft_dora_encoder,surgical_intervene_wiseft_f30_encoder,COMP,OURS,1825,-0.004619,-0.004935,-0.004296,0.004619,0.004935,0.004296,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-1B,causal,lower,raw,peft_dora_encoder,surgical_intervene_wiseft_f50_encoder,COMP,OURS,1825,-0.011666,-0.012007,-0.011299,0.011666,0.012007,0.011299,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-1B,causal,lower,raw,peft_dora_encoder,surgical_intervene_wiseft_f70_encoder,COMP,OURS,1825,-0.020168,-0.020544,-0.019762,0.020168,0.020544,0.019762,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-1B,causal,lower,raw,peft_lora_encoder,pretrain_encoder,COMP,COMP,1825,-0.010886,-0.011311,-0.010474,0.010886,0.011311,0.010474,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-1B,causal,lower,raw,peft_lora_encoder,surgery_raw_encoder,COMP,OURS,1825,0.006556,0.00632,0.006791,-0.006556,-0.00632,-0.006791,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-1B,causal,lower,raw,peft_lora_encoder,surgical_3stage_DI_diheavy_encoder,COMP,OURS,1825,0.003271,0.002937,0.003598,-0.003271,-0.002937,-0.003598,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-1B,causal,lower,raw,peft_lora_encoder,surgical_3stage_DI_encoder,COMP,OURS,1825,0.001742,0.001428,0.002048,-0.001742,-0.001428,-0.002048,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-1B,causal,lower,raw,peft_lora_encoder,surgical_3stage_DI_intervene_encoder,COMP,OURS,1825,0.00271,0.002432,0.002983,-0.00271,-0.002432,-0.002983,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-1B,causal,lower,raw,peft_lora_encoder,surgical_autorgn_encoder,COMP,COMP,1825,-0.016101,-0.016335,-0.015876,0.016101,0.016335,0.015876,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-1B,causal,lower,raw,peft_lora_encoder,surgical_intervene_wiseft_f30_encoder,COMP,OURS,1825,-0.004761,-0.00508,-0.004438,0.004761,0.00508,0.004438,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-1B,causal,lower,raw,peft_lora_encoder,surgical_intervene_wiseft_f50_encoder,COMP,OURS,1825,-0.011807,-0.012149,-0.011445,0.011807,0.012149,0.011445,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-1B,causal,lower,raw,peft_lora_encoder,surgical_intervene_wiseft_f70_encoder,COMP,OURS,1825,-0.02031,-0.020685,-0.01991,0.02031,0.020685,0.01991,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-1B,causal,lower,raw,pretrain_encoder,surgery_raw_encoder,COMP,OURS,1825,0.017442,0.01703,0.017863,-0.017442,-0.01703,-0.017863,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-1B,causal,lower,raw,pretrain_encoder,surgical_3stage_DI_diheavy_encoder,COMP,OURS,1825,0.014157,0.013733,0.014604,-0.014157,-0.013733,-0.014604,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-1B,causal,lower,raw,pretrain_encoder,surgical_3stage_DI_encoder,COMP,OURS,1825,0.012629,0.012208,0.013068,-0.012629,-0.012208,-0.013068,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
