scale,metric,direction,unit,arm_a,arm_b,side_a,side_b,n,raw_delta_a_minus_b,raw_ci_lo,raw_ci_hi,a_advantage,a_adv_ci_lo,a_adv_ci_hi,separated,p_value,source
POC-1B,causal,lower,raw,lpft_encoder,surgical_3stage_DI_intervene_encoder,COMP,OURS,1825,0.02929,0.028937,0.029653,-0.02929,-0.028937,-0.029653,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-1B,causal,lower,raw,lpft_encoder,surgical_intervene_wiseft_f30_encoder,COMP,OURS,1825,0.021819,0.02142,0.022227,-0.021819,-0.02142,-0.022227,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-1B,causal,lower,raw,lpft_encoder,surgical_intervene_wiseft_f50_encoder,COMP,OURS,1825,0.014772,0.014353,0.015208,-0.014772,-0.014353,-0.015208,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-1B,causal,lower,raw,lpft_encoder,surgical_intervene_wiseft_f70_encoder,COMP,OURS,1825,0.00627,0.005838,0.006726,-0.00627,-0.005838,-0.006726,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-1B,causal,lower,raw,peft_dora_encoder,surgery_raw_encoder,COMP,OURS,1825,0.006698,0.006463,0.00693,-0.006698,-0.006463,-0.00693,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-1B,causal,lower,raw,peft_dora_encoder,surgical_3stage_DI_diheavy_encoder,COMP,OURS,1825,0.003413,0.003078,0.003738,-0.003413,-0.003078,-0.003738,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-1B,causal,lower,raw,peft_dora_encoder,surgical_3stage_DI_encoder,COMP,OURS,1825,0.001884,0.001569,0.002187,-0.001884,-0.001569,-0.002187,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-1B,causal,lower,raw,peft_dora_encoder,surgical_3stage_DI_intervene_encoder,COMP,OURS,1825,0.002852,0.002576,0.003123,-0.002852,-0.002576,-0.003123,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-1B,causal,lower,raw,peft_dora_encoder,surgical_intervene_wiseft_f30_encoder,COMP,OURS,1825,-0.004619,-0.004935,-0.004296,0.004619,0.004935,0.004296,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-1B,causal,lower,raw,peft_dora_encoder,surgical_intervene_wiseft_f50_encoder,COMP,OURS,1825,-0.011666,-0.012007,-0.011299,0.011666,0.012007,0.011299,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-1B,causal,lower,raw,peft_dora_encoder,surgical_intervene_wiseft_f70_encoder,COMP,OURS,1825,-0.020168,-0.020544,-0.019762,0.020168,0.020544,0.019762,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-1B,causal,lower,raw,peft_lora_encoder,surgery_raw_encoder,COMP,OURS,1825,0.006556,0.00632,0.006791,-0.006556,-0.00632,-0.006791,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-1B,causal,lower,raw,peft_lora_encoder,surgical_3stage_DI_diheavy_encoder,COMP,OURS,1825,0.003271,0.002937,0.003598,-0.003271,-0.002937,-0.003598,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-1B,causal,lower,raw,peft_lora_encoder,surgical_3stage_DI_encoder,COMP,OURS,1825,0.001742,0.001428,0.002048,-0.001742,-0.001428,-0.002048,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-1B,causal,lower,raw,peft_lora_encoder,surgical_3stage_DI_intervene_encoder,COMP,OURS,1825,0.00271,0.002432,0.002983,-0.00271,-0.002432,-0.002983,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-1B,causal,lower,raw,peft_lora_encoder,surgical_intervene_wiseft_f30_encoder,COMP,OURS,1825,-0.004761,-0.00508,-0.004438,0.004761,0.00508,0.004438,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-1B,causal,lower,raw,peft_lora_encoder,surgical_intervene_wiseft_f50_encoder,COMP,OURS,1825,-0.011807,-0.012149,-0.011445,0.011807,0.012149,0.011445,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-1B,causal,lower,raw,peft_lora_encoder,surgical_intervene_wiseft_f70_encoder,COMP,OURS,1825,-0.02031,-0.020685,-0.01991,0.02031,0.020685,0.01991,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-1B,causal,lower,raw,pretrain_encoder,surgery_raw_encoder,COMP,OURS,1825,0.017442,0.01703,0.017863,-0.017442,-0.01703,-0.017863,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-1B,causal,lower,raw,pretrain_encoder,surgical_3stage_DI_diheavy_encoder,COMP,OURS,1825,0.014157,0.013733,0.014604,-0.014157,-0.013733,-0.014604,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-1B,causal,lower,raw,pretrain_encoder,surgical_3stage_DI_encoder,COMP,OURS,1825,0.012629,0.012208,0.013068,-0.012629,-0.012208,-0.013068,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-1B,causal,lower,raw,pretrain_encoder,surgical_3stage_DI_intervene_encoder,COMP,OURS,1825,0.013596,0.013176,0.014035,-0.013596,-0.013176,-0.014035,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-1B,causal,lower,raw,pretrain_encoder,surgical_intervene_wiseft_f30_encoder,COMP,OURS,1825,0.006125,0.00571,0.006561,-0.006125,-0.00571,-0.006561,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-1B,causal,lower,raw,pretrain_encoder,surgical_intervene_wiseft_f50_encoder,COMP,OURS,1825,-0.000921,-0.001331,-0.000486,0.000921,0.001331,0.000486,True,0.0002,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-1B,causal,lower,raw,pretrain_encoder,surgical_intervene_wiseft_f70_encoder,COMP,OURS,1825,-0.009424,-0.009829,-0.008988,0.009424,0.009829,0.008988,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-1B,causal,lower,raw,surgery_raw_encoder,surgical_autorgn_encoder,OURS,COMP,1825,-0.022657,-0.022939,-0.022384,0.022657,0.022939,0.022384,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-1B,causal,lower,raw,surgical_3stage_DI_diheavy_encoder,surgical_autorgn_encoder,OURS,COMP,1825,-0.019372,-0.019699,-0.019067,0.019372,0.019699,0.019067,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-1B,causal,lower,raw,surgical_3stage_DI_encoder,surgical_autorgn_encoder,OURS,COMP,1825,-0.017843,-0.018156,-0.017547,0.017843,0.018156,0.017547,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-1B,causal,lower,raw,surgical_3stage_DI_intervene_encoder,surgical_autorgn_encoder,OURS,COMP,1825,-0.018811,-0.019104,-0.018528,0.018811,0.019104,0.018528,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-1B,causal,lower,raw,surgical_autorgn_encoder,surgical_intervene_wiseft_f30_encoder,COMP,OURS,1825,0.01134,0.011002,0.011687,-0.01134,-0.011002,-0.011687,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-1B,causal,lower,raw,surgical_autorgn_encoder,surgical_intervene_wiseft_f50_encoder,COMP,OURS,1825,0.004294,0.003926,0.004681,-0.004294,-0.003926,-0.004681,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-1B,causal,lower,raw,surgical_autorgn_encoder,surgical_intervene_wiseft_f70_encoder,COMP,OURS,1825,-0.004209,-0.004611,-0.003788,0.004209,0.004611,0.003788,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::causal
POC-1B,tdist,lower,raw,full_ft_encoder,surgery_raw_encoder,COMP,OURS,1825,0.000259,0.000155,0.000363,-0.000259,-0.000155,-0.000363,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::tdist
POC-1B,tdist,lower,raw,full_ft_encoder,surgical_3stage_DI_diheavy_encoder,COMP,OURS,1825,0.000556,0.000436,0.000675,-0.000556,-0.000436,-0.000675,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::tdist
POC-1B,tdist,lower,raw,full_ft_encoder,surgical_3stage_DI_encoder,COMP,OURS,1825,0.000434,0.000315,0.000552,-0.000434,-0.000315,-0.000552,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::tdist
POC-1B,tdist,lower,raw,full_ft_encoder,surgical_3stage_DI_intervene_encoder,COMP,OURS,1825,9.5e-05,-1.4e-05,0.000202,-9.5e-05,1.4e-05,-0.000202,True,0.0824,predictor_temporal/predictor_temporal_per_variant.json::tdist
POC-1B,tdist,lower,raw,full_ft_encoder,surgical_intervene_wiseft_f30_encoder,COMP,OURS,1825,0.000649,0.000509,0.000794,-0.000649,-0.000509,-0.000794,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::tdist
POC-1B,tdist,lower,raw,full_ft_encoder,surgical_intervene_wiseft_f50_encoder,COMP,OURS,1825,0.001127,0.000971,0.001294,-0.001127,-0.000971,-0.001294,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::tdist
POC-1B,tdist,lower,raw,full_ft_encoder,surgical_intervene_wiseft_f70_encoder,COMP,OURS,1825,0.001616,0.001446,0.001801,-0.001616,-0.001446,-0.001801,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::tdist
POC-1B,tdist,lower,raw,lpft_encoder,surgery_raw_encoder,COMP,OURS,1825,-0.000291,-0.000381,-0.000203,0.000291,0.000381,0.000203,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::tdist
POC-1B,tdist,lower,raw,lpft_encoder,surgical_3stage_DI_diheavy_encoder,COMP,OURS,1825,6e-06,-9.9e-05,0.000107,-6e-06,9.9e-05,-0.000107,True,0.8924,predictor_temporal/predictor_temporal_per_variant.json::tdist
POC-1B,tdist,lower,raw,lpft_encoder,surgical_3stage_DI_encoder,COMP,OURS,1825,-0.000116,-0.000219,-1.4e-05,0.000116,0.000219,1.4e-05,True,0.0272,predictor_temporal/predictor_temporal_per_variant.json::tdist
POC-1B,tdist,lower,raw,lpft_encoder,surgical_3stage_DI_intervene_encoder,COMP,OURS,1825,-0.000455,-0.000548,-0.000361,0.000455,0.000548,0.000361,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::tdist
POC-1B,tdist,lower,raw,lpft_encoder,surgical_intervene_wiseft_f30_encoder,COMP,OURS,1825,9.9e-05,-2.8e-05,0.000229,-9.9e-05,2.8e-05,-0.000229,True,0.1222,predictor_temporal/predictor_temporal_per_variant.json::tdist
POC-1B,tdist,lower,raw,lpft_encoder,surgical_intervene_wiseft_f50_encoder,COMP,OURS,1825,0.000578,0.000432,0.000726,-0.000578,-0.000432,-0.000726,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::tdist
POC-1B,tdist,lower,raw,lpft_encoder,surgical_intervene_wiseft_f70_encoder,COMP,OURS,1825,0.001066,0.00091,0.001232,-0.001066,-0.00091,-0.001232,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::tdist
POC-1B,tdist,lower,raw,peft_dora_encoder,surgery_raw_encoder,COMP,OURS,1825,0.000112,3.6e-05,0.000189,-0.000112,-3.6e-05,-0.000189,True,0.0056,predictor_temporal/predictor_temporal_per_variant.json::tdist
POC-1B,tdist,lower,raw,peft_dora_encoder,surgical_3stage_DI_diheavy_encoder,COMP,OURS,1825,0.000408,0.000315,0.000503,-0.000408,-0.000315,-0.000503,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::tdist
POC-1B,tdist,lower,raw,peft_dora_encoder,surgical_3stage_DI_encoder,COMP,OURS,1825,0.000286,0.000192,0.000382,-0.000286,-0.000192,-0.000382,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::tdist
POC-1B,tdist,lower,raw,peft_dora_encoder,surgical_3stage_DI_intervene_encoder,COMP,OURS,1825,-5.3e-05,-0.000133,3.3e-05,5.3e-05,0.000133,-3.3e-05,True,0.2126,predictor_temporal/predictor_temporal_per_variant.json::tdist
POC-1B,tdist,lower,raw,peft_dora_encoder,surgical_intervene_wiseft_f30_encoder,COMP,OURS,1825,0.000501,0.000383,0.000628,-0.000501,-0.000383,-0.000628,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::tdist
POC-1B,tdist,lower,raw,peft_dora_encoder,surgical_intervene_wiseft_f50_encoder,COMP,OURS,1825,0.00098,0.000842,0.001131,-0.00098,-0.000842,-0.001131,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::tdist
POC-1B,tdist,lower,raw,peft_dora_encoder,surgical_intervene_wiseft_f70_encoder,COMP,OURS,1825,0.001468,0.001316,0.001635,-0.001468,-0.001316,-0.001635,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::tdist
POC-1B,tdist,lower,raw,peft_lora_encoder,surgery_raw_encoder,COMP,OURS,1825,2.2e-05,-5.4e-05,0.000101,-2.2e-05,5.4e-05,-0.000101,True,0.5624,predictor_temporal/predictor_temporal_per_variant.json::tdist
POC-1B,tdist,lower,raw,peft_lora_encoder,surgical_3stage_DI_diheavy_encoder,COMP,OURS,1825,0.000319,0.000226,0.000413,-0.000319,-0.000226,-0.000413,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::tdist
POC-1B,tdist,lower,raw,peft_lora_encoder,surgical_3stage_DI_encoder,COMP,OURS,1825,0.000197,0.000103,0.000292,-0.000197,-0.000103,-0.000292,True,0.0002,predictor_temporal/predictor_temporal_per_variant.json::tdist
POC-1B,tdist,lower,raw,peft_lora_encoder,surgical_3stage_DI_intervene_encoder,COMP,OURS,1825,-0.000142,-0.000222,-5.7e-05,0.000142,0.000222,5.7e-05,True,0.0008,predictor_temporal/predictor_temporal_per_variant.json::tdist
POC-1B,tdist,lower,raw,peft_lora_encoder,surgical_intervene_wiseft_f30_encoder,COMP,OURS,1825,0.000412,0.000296,0.000537,-0.000412,-0.000296,-0.000537,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::tdist
POC-1B,tdist,lower,raw,peft_lora_encoder,surgical_intervene_wiseft_f50_encoder,COMP,OURS,1825,0.00089,0.000754,0.00104,-0.00089,-0.000754,-0.00104,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::tdist
POC-1B,tdist,lower,raw,peft_lora_encoder,surgical_intervene_wiseft_f70_encoder,COMP,OURS,1825,0.001379,0.001228,0.001546,-0.001379,-0.001228,-0.001546,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::tdist
POC-1B,tdist,lower,raw,pretrain_encoder,surgery_raw_encoder,COMP,OURS,1825,-0.000964,-0.001045,-0.00089,0.000964,0.001045,0.00089,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::tdist
POC-1B,tdist,lower,raw,pretrain_encoder,surgical_3stage_DI_diheavy_encoder,COMP,OURS,1825,-0.000667,-0.000745,-0.000595,0.000667,0.000745,0.000595,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::tdist
POC-1B,tdist,lower,raw,pretrain_encoder,surgical_3stage_DI_encoder,COMP,OURS,1825,-0.000789,-0.000867,-0.000716,0.000789,0.000867,0.000716,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::tdist
POC-1B,tdist,lower,raw,pretrain_encoder,surgical_3stage_DI_intervene_encoder,COMP,OURS,1825,-0.001128,-0.001209,-0.001052,0.001128,0.001209,0.001052,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::tdist
POC-1B,tdist,lower,raw,pretrain_encoder,surgical_intervene_wiseft_f30_encoder,COMP,OURS,1825,-0.000574,-0.000659,-0.000496,0.000574,0.000659,0.000496,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::tdist
POC-1B,tdist,lower,raw,pretrain_encoder,surgical_intervene_wiseft_f50_encoder,COMP,OURS,1825,-9.6e-05,-0.000193,-2e-06,9.6e-05,0.000193,2e-06,True,0.0494,predictor_temporal/predictor_temporal_per_variant.json::tdist
POC-1B,tdist,lower,raw,pretrain_encoder,surgical_intervene_wiseft_f70_encoder,COMP,OURS,1825,0.000393,0.000286,0.000498,-0.000393,-0.000286,-0.000498,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::tdist
POC-1B,tdist,lower,raw,surgery_raw_encoder,surgical_autorgn_encoder,OURS,COMP,1825,6.7e-05,3e-06,0.000134,-6.7e-05,-3e-06,-0.000134,True,0.0438,predictor_temporal/predictor_temporal_per_variant.json::tdist
POC-1B,tdist,lower,raw,surgical_3stage_DI_diheavy_encoder,surgical_autorgn_encoder,OURS,COMP,1825,-0.00023,-0.000308,-0.000149,0.00023,0.000308,0.000149,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::tdist
POC-1B,tdist,lower,raw,surgical_3stage_DI_encoder,surgical_autorgn_encoder,OURS,COMP,1825,-0.000108,-0.000185,-2.9e-05,0.000108,0.000185,2.9e-05,True,0.0066,predictor_temporal/predictor_temporal_per_variant.json::tdist
POC-1B,tdist,lower,raw,surgical_3stage_DI_intervene_encoder,surgical_autorgn_encoder,OURS,COMP,1825,0.000231,0.000161,0.0003,-0.000231,-0.000161,-0.0003,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::tdist
POC-1B,tdist,lower,raw,surgical_autorgn_encoder,surgical_intervene_wiseft_f30_encoder,COMP,OURS,1825,0.000323,0.000222,0.000429,-0.000323,-0.000222,-0.000429,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::tdist
POC-1B,tdist,lower,raw,surgical_autorgn_encoder,surgical_intervene_wiseft_f50_encoder,COMP,OURS,1825,0.000802,0.000677,0.000931,-0.000802,-0.000677,-0.000931,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::tdist
POC-1B,tdist,lower,raw,surgical_autorgn_encoder,surgical_intervene_wiseft_f70_encoder,COMP,OURS,1825,0.00129,0.001151,0.001436,-0.00129,-0.001151,-0.001436,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::tdist
POC-1B,teacher_free,lower,raw,full_ft_encoder,surgery_raw_encoder,COMP,OURS,1825,0.004093,0.003884,0.004303,-0.004093,-0.003884,-0.004303,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::teacher_free
POC-1B,teacher_free,lower,raw,full_ft_encoder,surgical_3stage_DI_diheavy_encoder,COMP,OURS,1825,0.004865,0.00463,0.005104,-0.004865,-0.00463,-0.005104,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::teacher_free
POC-1B,teacher_free,lower,raw,full_ft_encoder,surgical_3stage_DI_encoder,COMP,OURS,1825,0.001207,0.000908,0.001499,-0.001207,-0.000908,-0.001499,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::teacher_free
POC-1B,teacher_free,lower,raw,full_ft_encoder,surgical_3stage_DI_intervene_encoder,COMP,OURS,1825,0.001518,0.001245,0.001775,-0.001518,-0.001245,-0.001775,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::teacher_free
POC-1B,teacher_free,lower,raw,full_ft_encoder,surgical_intervene_wiseft_f30_encoder,COMP,OURS,1825,0.000844,0.000578,0.001106,-0.000844,-0.000578,-0.001106,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::teacher_free
POC-1B,teacher_free,lower,raw,full_ft_encoder,surgical_intervene_wiseft_f50_encoder,COMP,OURS,1825,-0.000558,-0.000856,-0.000275,0.000558,0.000856,0.000275,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::teacher_free
POC-1B,teacher_free,lower,raw,full_ft_encoder,surgical_intervene_wiseft_f70_encoder,COMP,OURS,1825,-0.001766,-0.002087,-0.001459,0.001766,0.002087,0.001459,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::teacher_free
POC-1B,teacher_free,lower,raw,lpft_encoder,surgery_raw_encoder,COMP,OURS,1825,0.002446,0.002234,0.002661,-0.002446,-0.002234,-0.002661,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::teacher_free
POC-1B,teacher_free,lower,raw,lpft_encoder,surgical_3stage_DI_diheavy_encoder,COMP,OURS,1825,0.003218,0.002977,0.003452,-0.003218,-0.002977,-0.003452,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::teacher_free
POC-1B,teacher_free,lower,raw,lpft_encoder,surgical_3stage_DI_encoder,COMP,OURS,1825,-0.00044,-0.000738,-0.000166,0.00044,0.000738,0.000166,True,0.0014,predictor_temporal/predictor_temporal_per_variant.json::teacher_free
POC-1B,teacher_free,lower,raw,lpft_encoder,surgical_3stage_DI_intervene_encoder,COMP,OURS,1825,-0.000129,-0.000404,0.000143,0.000129,0.000404,-0.000143,True,0.3512,predictor_temporal/predictor_temporal_per_variant.json::teacher_free
POC-1B,teacher_free,lower,raw,lpft_encoder,surgical_intervene_wiseft_f30_encoder,COMP,OURS,1825,-0.000803,-0.001058,-0.00055,0.000803,0.001058,0.00055,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::teacher_free
POC-1B,teacher_free,lower,raw,lpft_encoder,surgical_intervene_wiseft_f50_encoder,COMP,OURS,1825,-0.002205,-0.002487,-0.001927,0.002205,0.002487,0.001927,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::teacher_free
POC-1B,teacher_free,lower,raw,lpft_encoder,surgical_intervene_wiseft_f70_encoder,COMP,OURS,1825,-0.003413,-0.003722,-0.003111,0.003413,0.003722,0.003111,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::teacher_free
POC-1B,teacher_free,lower,raw,peft_dora_encoder,surgery_raw_encoder,COMP,OURS,1825,0.000602,0.000432,0.000778,-0.000602,-0.000432,-0.000778,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::teacher_free
POC-1B,teacher_free,lower,raw,peft_dora_encoder,surgical_3stage_DI_diheavy_encoder,COMP,OURS,1825,0.001375,0.001137,0.00162,-0.001375,-0.001137,-0.00162,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::teacher_free
POC-1B,teacher_free,lower,raw,peft_dora_encoder,surgical_3stage_DI_encoder,COMP,OURS,1825,-0.002284,-0.002598,-0.001969,0.002284,0.002598,0.001969,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::teacher_free
POC-1B,teacher_free,lower,raw,peft_dora_encoder,surgical_3stage_DI_intervene_encoder,COMP,OURS,1825,-0.001973,-0.00222,-0.001727,0.001973,0.00222,0.001727,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::teacher_free
POC-1B,teacher_free,lower,raw,peft_dora_encoder,surgical_intervene_wiseft_f30_encoder,COMP,OURS,1825,-0.002647,-0.002933,-0.002359,0.002647,0.002933,0.002359,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::teacher_free
POC-1B,teacher_free,lower,raw,peft_dora_encoder,surgical_intervene_wiseft_f50_encoder,COMP,OURS,1825,-0.004049,-0.004366,-0.003728,0.004049,0.004366,0.003728,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::teacher_free
POC-1B,teacher_free,lower,raw,peft_dora_encoder,surgical_intervene_wiseft_f70_encoder,COMP,OURS,1825,-0.005257,-0.005599,-0.004913,0.005257,0.005599,0.004913,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::teacher_free
POC-1B,teacher_free,lower,raw,peft_lora_encoder,surgery_raw_encoder,COMP,OURS,1825,0.000822,0.000651,0.000997,-0.000822,-0.000651,-0.000997,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::teacher_free
POC-1B,teacher_free,lower,raw,peft_lora_encoder,surgical_3stage_DI_diheavy_encoder,COMP,OURS,1825,0.001594,0.001352,0.001845,-0.001594,-0.001352,-0.001845,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::teacher_free
POC-1B,teacher_free,lower,raw,peft_lora_encoder,surgical_3stage_DI_encoder,COMP,OURS,1825,-0.002064,-0.002377,-0.001753,0.002064,0.002377,0.001753,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::teacher_free
POC-1B,teacher_free,lower,raw,peft_lora_encoder,surgical_3stage_DI_intervene_encoder,COMP,OURS,1825,-0.001753,-0.001997,-0.001517,0.001753,0.001997,0.001517,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::teacher_free
POC-1B,teacher_free,lower,raw,peft_lora_encoder,surgical_intervene_wiseft_f30_encoder,COMP,OURS,1825,-0.002427,-0.002712,-0.00214,0.002427,0.002712,0.00214,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::teacher_free
POC-1B,teacher_free,lower,raw,peft_lora_encoder,surgical_intervene_wiseft_f50_encoder,COMP,OURS,1825,-0.003829,-0.004145,-0.00351,0.003829,0.004145,0.00351,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::teacher_free
POC-1B,teacher_free,lower,raw,peft_lora_encoder,surgical_intervene_wiseft_f70_encoder,COMP,OURS,1825,-0.005037,-0.00538,-0.004699,0.005037,0.00538,0.004699,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::teacher_free
POC-1B,teacher_free,lower,raw,pretrain_encoder,surgery_raw_encoder,COMP,OURS,1825,0.002108,0.001797,0.002401,-0.002108,-0.001797,-0.002401,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::teacher_free
POC-1B,teacher_free,lower,raw,pretrain_encoder,surgical_3stage_DI_diheavy_encoder,COMP,OURS,1825,0.002881,0.002599,0.003146,-0.002881,-0.002599,-0.003146,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::teacher_free
POC-1B,teacher_free,lower,raw,pretrain_encoder,surgical_3stage_DI_encoder,COMP,OURS,1825,-0.000778,-0.001136,-0.000447,0.000778,0.001136,0.000447,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::teacher_free
POC-1B,teacher_free,lower,raw,pretrain_encoder,surgical_3stage_DI_intervene_encoder,COMP,OURS,1825,-0.000467,-0.00084,-0.000121,0.000467,0.00084,0.000121,True,0.0108,predictor_temporal/predictor_temporal_per_variant.json::teacher_free
POC-1B,teacher_free,lower,raw,pretrain_encoder,surgical_intervene_wiseft_f30_encoder,COMP,OURS,1825,-0.001141,-0.001438,-0.00086,0.001141,0.001438,0.00086,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::teacher_free
POC-1B,teacher_free,lower,raw,pretrain_encoder,surgical_intervene_wiseft_f50_encoder,COMP,OURS,1825,-0.002543,-0.002832,-0.002256,0.002543,0.002832,0.002256,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::teacher_free
POC-1B,teacher_free,lower,raw,pretrain_encoder,surgical_intervene_wiseft_f70_encoder,COMP,OURS,1825,-0.003751,-0.004051,-0.003458,0.003751,0.004051,0.003458,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::teacher_free
POC-1B,teacher_free,lower,raw,surgery_raw_encoder,surgical_autorgn_encoder,OURS,COMP,1825,-0.003597,-0.003791,-0.003394,0.003597,0.003791,0.003394,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::teacher_free
POC-1B,teacher_free,lower,raw,surgical_3stage_DI_diheavy_encoder,surgical_autorgn_encoder,OURS,COMP,1825,-0.004369,-0.004566,-0.004172,0.004369,0.004566,0.004172,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::teacher_free
POC-1B,teacher_free,lower,raw,surgical_3stage_DI_encoder,surgical_autorgn_encoder,OURS,COMP,1825,-0.00071,-0.000954,-0.000444,0.00071,0.000954,0.000444,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::teacher_free
POC-1B,teacher_free,lower,raw,surgical_3stage_DI_intervene_encoder,surgical_autorgn_encoder,OURS,COMP,1825,-0.001021,-0.001274,-0.000754,0.001021,0.001274,0.000754,True,0.0,predictor_temporal/predictor_temporal_per_variant.json::teacher_free
